0,000972
0,000786
0,001752
0,001822
0,001036
0,000735
-0,000972
0,000505
-0,00108
-0,004954
-0,007831
-0,007486
-0,008777
-0,011673
-0,015259
-0,020386
-0,024739
-0,027961
-0,033261
-0,042805
-0,051422
-0,058755
-0,065064
-0,068209
-0,068491
-0,069718
-0,07347
-0,07402
-0,079352
-0,079921
-0,082919
-0,080668
-0,074321
-0,069091
-0,060864
-0,040791
-0,023173
-0,004711
0,015918
0,026178
0,046455
0,061165
0,070185
0,08063
0,092821
0,10062
0,111264
0,117151
0,121773
0,127424
0,129118
0,129003
0,128549
0,125302
0,123064
0,120207
0,119465
0,114728
0,10948
0,102493
0,092591
0,079742
0,063894
0,043323
0,025149
0,003542
-0,012414
-0,023563
-0,037256
-0,046231
-0,051352
-0,05125
-0,048156
-0,040683
-0,030384
-0,02178
-0,012389
-0,004782
-0,005152
-0,01329
-0,021665
-0,030352
-0,045675
-0,053986
-0,070082
-0,07969
-0,088806
-0,091088
-0,096164
-0,099252
-0,107153
-0,108214
-0,108521
-0,107569
-0,1059
-0,099539
-0,091293
-0,083839
-0,077172
-0,066803
-0,059579
-0,045541
-0,0384
-0,025577
-0,019798
-0,006578
-0,001867
0,005753
0,012299
0,019702
0,027143
0,034891
0,042377
0,047536
0,051262
0,051767
0,049357
0,046634
0,040235
0,03562
0,031228
0,02495
0,023435
0,026063
0,030736
0,03663
0,044199
0,049345
0,060429
0,066215
0,074832
0,081052
0,084152
0,086249
0,084395
0,079275
0,075375
0,065134
0,052189
0,04377
0,03601
0,02318
0,011321
0,001713
-0,007057
-0,017567
-0,021786
-0,022138
-0,02302
-0,024413
-0,02394
-0,023135
-0,021952
-0,023947
-0,023838
-0,025462
-0,02736
-0,032168
-0,038528
-0,045861
-0,052598
-0,056997
-0,060685
-0,064041
-0,065595
-0,067302
-0,065838
-0,065269
-0,059381
-0,057617
-0,050725
-0,04354
-0,040011
-0,03702
-0,032372
-0,030397
-0,027616
-0,025692
-0,022234
-0,025865
-0,022419
-0,020917
-0,020508
-0,020508
-0,015074
-0,014377
-0,011551
-0,00551
0,000927
0,002979
0,012255
0,016717
0,025698
0,030812
0,037084
0,041137
0,044736
0,048801
0,053353
0,055488
0,055622
0,058345
0,060225
0,061312
0,058461
0,058735
0,058671
0,060155
0,060091
0,05995
0,060589
0,061126
0,057719
0,057425
0,056268
0,05412
0,053263
0,048399
0,04324
0,042485
0,037908
0,035664
0,029975
0,025634
0,019907
0,01696
0,012293
0,005383
0,002531
0,000205
-0,004916
-0,007339
-0,014147
-0,013853
-0,017183
-0,023582
-0,027488
-0,025385
-0,027974
-0,031145
-0,030896
-0,034431
-0,037697
-0,037947
-0,039474
-0,042434
-0,043252
-0,039768
-0,043898
-0,048731
-0,048526
-0,047107
-0,046219
-0,048009
-0,049198
-0,045989
-0,045221
-0,04161
-0,035958
-0,034955
-0,031075
-0,028332
-0,02387
-0,02201
-0,017573
-0,012996
-0,011884
-0,010068
-0,005645
-0,00342
0,001675
0,002372
0,00732
0,011564
0,010746
0,012875
0,015023
0,017177
0,018251
0,01967
0,023058
0,022611
0,026517
0,023129
0,023212
0,023416
0,023461
0,023934
0,022937
0,023276
0,023921
0,022866
0,021645
0,018238
0,017912
0,018596
0,01873
0,019651
0,015131
0,015061
0,011929
0,010299
0,008374
0,010068
0,00677
0,00592
0,001394
0,003452
-0,001617
-0,001886
-0,001304
-0,006866
-0,009359
-0,011328
-0,013246
-0,016608
-0,019504
-0,019561
-0,021856
-0,022758
-0,025181
-0,027584
-0,029553
-0,030154
-0,028594
-0,029291
-0,027431
-0,027559
-0,025423
-0,022847
-0,02107
-0,017727
-0,014486
-0,012082
-0,011558
-0,007403
-0,00831
-0,005012
-0,004341
-0,003164
-0,002704
-0,000288
0,001394
0,002538
0,004686
0,006143
0,012472
0,009595
0,011775
0,013687
0,013738
0,016845
0,017203
0,01875
0,019472
0,021038
0,020226
0,019024
0,02006
0,01951
0,018647
0,018149
0,015707
0,012721
0,010011
0,009173
0,009531
0,007032
0,004846
0,004117
0,002065
-0,000831
-0,001892
-0,002129
-0,003529
-0,005594
-0,004833
-0,005696
-0,003542
-0,008221
-0,005581
-0,004411
-0,005792
-0,005996
-0,007057
-0,009109
-0,00792
-0,006495
-0,007006
-0,003184
0,000767
0,001745
0,0059
0,010401
0,007914
0,007997
0,01338
0,005977
0,003113
0,002512
-0,003471
-0,013469
-0,018992
-0,025366
-0,029777
-0,033945
-0,035172
-0,029323
-0,027885
-0,022994
-0,019798
-0,012881
-0,00544
-0,001873
0,010605
0,014153
0,019964
0,024918
0,027591
0,028773
0,026248
0,025014
0,022055
0,021671
0,019638
0,016391
0,014345
0,01283
0,010893
0,010618
0,011264
0,00909
0,013073
0,017445
0,017503
0,021364
0,021198
0,023397
0,024254
0,0227
0,022707
0,023397
0,021498
0,020661
0,019306
0,015879
0,013552
0,011507
0,008528
0,008029
0,006674
0,006655
0,003842
0,004334
0,007038
0,002826
0,005127
0,005319
0,003241
0,002173
0,002365
0,001112
0,004149
-3,2E-05
0,001796
-0,001547
0,00271
0,000543
-0,001573
-0,00303
-0,00163
-0,003548
-0,004756
-0,005664
-0,003784
-0,005184
-0,00716
-0,011091
-0,011014
-0,009762
-0,010561
-0,008841
-0,011436
-0,009276
-0,009001
-0,008943
-0,00716
-0,007965
-0,008777
-0,006898
-0,007307
-0,008112
-0,00794
-0,011488
-0,010183
-0,01345
-0,013105
-0,013246
-0,009979
-0,009257
-0,00971
-0,007895
-0,004219
-0,00264
-0,001656
0,000249
0,000748
0,001304
0,00365
0,00466
0,005274
0,003471
0,004999
0,006815
0,006079
0,007799
0,006252
0,005958
0,006878
0,004411
0,007933
0,006738
0,006527
0,005159
0,004091
0,003868
0,005804
0,005459
0,003899
0,003669
0,002525
0,001394
-0,000217
-0,003842
-0,004213
-0,004916
-0,003855
-0,005031
-0,006501
-0,00576
-0,005849
-0,009161
-0,008573
-0,010036
-0,007601
-0,006616
-0,006476
-0,008004
-0,012581
-0,008937
-0,010382
-0,011302
-0,010094
-0,011782
-0,010465
-0,007684
-0,00707
-0,006712
-0,005549
-0,00622
-0,003701
-0,0028
-0,001809
-0,000467
-0,000563
0,001611
0,001918
6,4E-05
0,003286
0,003164
0,003573
0,006661
0,007415
0,00902
0,011417
0,010829
0,014025
0,016672
0,018161
0,015617
0,018142
0,01586
0,014927
0,013226
0,015611
0,012811
0,014447
0,01251
0,009122
0,008541
0,007773
0,005101
0,00629
0,005415
0,00553
0,003791
0,004628
0,005389
0,005018
0,003791
0,002135
0,001822
0,001413
0,001093
-0,001784
-0,000224
-0,002282
-0,005587
-0,003887
-0,001688
-0,005804
-0,006214
-0,004731
-0,003976
-0,001771
-0,004206
-0,001342
0,000294
0,000288
-0,00211
-0,00374
0,000294
-0,002992
-0,002934
-0,004398
-0,002372
-0,004302
-0,004315
-0,006207
-0,008278
-0,007729
-0,011571
-0,009295
-0,011392
-0,009263
-0,011903
-0,010637
-0,01237
-0,008189
-0,01065
-0,009781
-0,009288
-0,007965
-0,007224
-0,011078
-0,008362
-0,00964
-0,009058
-0,008924
-0,009442
-0,008061
-0,006661
-0,005983
-0,009749
-0,009154
-0,010164
-0,009531
-0,006482
-0,00553
-0,002301
-0,003222
-0,003235
-0,005773
-0,006207
-0,003797
-0,003989
-0,004756
-0,005255
-0,006425
-0,009161
-0,006258
-0,011098
-0,009257
-0,010043
-0,00808
-0,009429
-0,007505
-0,007837
-0,005191
-0,00312
-0,001611
-0,000205
0,003752
0,00459
0,005651
0,006341
0,005191
0,006201
0,005958
0,004162
0,000652
-0,000524
-0,003094
-0,007153
-0,007185
-0,010375
-0,009768
-0,010183
-0,013731
-0,013054
-0,016531
-0,014077
-0,014984
-0,01313
-0,011679
-0,009218
-0,007479
-0,002858
-0,001106
-0,001611
-0,004002
-0,004174
0,000492
-0,002429
0,001438
0,001489
0,001093
-0,000371
-0,002429
-0,001892
-0,001394
-0,002237
0,000857
-0,000121
0,003816
0,003343
0,004711
0,008157
0,008924
0,010861
0,013552
0,016007
0,015214
0,015483
0,01951
0,018756
0,01781
0,016813
0,018366
0,021319
0,022042
0,021083
0,021447
0,019779
0,018686
0,017062
0,017439
0,015157
0,015336
0,01299
0,010228
0,010081
0,006891
0,005715
0,004596
0,005287
0,004558
0,002161
0,00195
0,00133
0,002135
0,002921
0,002774
0,004929
0,004705
0,004775
0,006757
0,009039
0,007837
0,006763
0,007153
0,009007
0,007658
0,005152
0,007083
0,008227
0,008425
0,007115
0,009288
0,010867
0,008432
0,010752
0,006815
0,008579
0,006725
0,008266
0,00771
0,007262
0,007211
0,008087
0,005741
0,00544
0,005677
0,004513
0,002359
0,005773
0,005152
0,005626
0,004168
0,006789
0,006719
0,006258
0,004328
0,008457
0,008253
0,009646
0,006949
0,004539
0,007537
0,005191
0,005773
0,003171
0,001988
0,003593
0,001662
0,001624
-0,001342
-0,000991
-0,004168
-0,003957
-0,005319
-0,005747
-0,004782
-0,006668
-0,004392
-0,0059
-0,006329
-0,009595
-0,005811
-0,00631
-0,005734
-0,00817
-0,004091
-0,003299
-0,002902
-0,002953
-0,004513
-0,004123
-0,003139
-0,006501
-0,007678
-0,004334
-0,00512
-0,007716
-0,0031
-0,00312
-0,004507
-0,006188
-0,004564
-0,00388
0,000115
-0,004775
-0,002928
-0,000614
0,001509
0,000582
0,00241
0,001464
0,001739
0,001963
0,001643
0,005856
0,004424
0,004456
0,001867
0,003983
0,005913
0,004443
0,004961
0,005312
0,007141
0,004858
0,005472
0,003554
0,005709
0,002653
0,000492
0,002787
0,001125
0,003612
0,001816
-0,001279
0,000345
-0,000946
-0,002416
0,001521
8,3E-05
-0,000185
-0,000473
0,002352
0,003062
0,001547
0,003196
0,003554
0,003241
0,001905
0,005766
0,005037
0,004897
0,004155
0,004174
0,0056
0,006469
0,006859
0,007901
0,007805
0,006162
0,010414
0,010375
0,008119
0,012248
0,013616
0,012549
0,013412
0,009512
0,009148
0,010068
0,010708
0,00794
0,00987
0,00792
0,00691
0,005792
0,010107
0,008381
0,006578
0,007089
0,007594
0,004967
0,00606
0,005971
0,005504
0,003989
0,007748
0,003938
0,003011
0,004296
0,004609
0,001931
0,006776
0,006533
0,007473
0,00498
0,002525
0,002653
0,001579
0,00287
-3,2E-05
0,003689
0,001905
0,002429
0,000518
0,002244
0,003567
0,004315
0,001451
0,004078
0,004922
0,002436
0,004226
0,003209
0,001477
0,002774
0,000505
0,001259
0,001458
0,003081
0,000812
0,002046
0,002941
0,001323
0,003356
0,004296
0,004973
0,005459
0,004002
0,007377
0,005248
0,006348
0,004296
0,004117
0,003957
0,004577
0,000933
0,002225
0,00062
0,00101
0,000128
-0,000633
-0,001611
-0,000697
-0,001509
-0,000812
-0,00147
-0,002755
-0,00172
-0,003542
-0,006597
-0,009391
-0,00785
-0,00739
-0,009972
-0,01127
-0,011232
-0,009161
-0,014339
-0,011091
-0,014652
-0,014965
-0,016218
-0,016103
-0,016314
-0,015739
-0,013297
-0,013993
-0,014192
-0,012945
-0,006572
-0,005312
-0,009007
-0,003746
-0,00443
-0,00271
-0,001988
-0,004226
-0,004897
-0,009749
-0,009538
-0,01253
-0,010816
-0,012856
-0,011347
-0,011577
-0,010094
-0,007805
-0,005721
-0,003343
-0,003068
-0,001553
0,000166
0,004296
0,00351
0,004603
0,002173
-0,001873
-0,002429
-0,004596
-0,005721
-0,006751
-0,007888
-0,009474
-0,008573
-0,007646
-0,005741
-0,006533
-0,006482
-0,003618
-0,002199
0,002698
0,004794
0,006131
0,006169
0,010426
0,006597
0,008195
0,006482
0,006444
0,007128
0,005101
0,006629
0,00583
0,003784
0,003299
0,003842
0,003861
0,005785
0,004794
0,006009
0,008975
0,008579
0,015067
0,012958
0,016282
0,015962
0,015515
0,0182
0,015387
0,014965
0,012312
0,00941
0,008189
0,006565
0,002736
0,000671
-0,000467
-0,001464
-0,002723
-0,004098
-0,004098
-0,003868
-0,002589
-0,001975
0,000684
0,000684
0,002525
-0,001048
0,002627
0,002186
-0,000901
-0,00287
0,00055
-6E-06
-0,000805
-0,004379
-0,00124
0,000307
0,003471
0,002442
0,003669
0,00833
0,012204
0,01081
0,012549
0,01214
0,011954
0,013648
0,011232
0,00792
0,008764
0,00482
0,004481
0,00319
0,002576
0,00202
-0,000895
0,002129
0,002071
0,003407
0,006668
0,006162
0,007588
0,010279
0,009972
0,012005
0,011456
0,010407
0,00918
0,008611
0,005408
0,003484
0,002563
0,001816
-0,001489
0,000115
-0,003235
-0,004206
-0,000793
0,001541
0,001988
0,004628
0,006846
0,004635
0,006361
0,005172
0,004584
0,00101
0,005031
0,002538
-0,000428
-0,00342
-0,001336
-0,004584
-0,001816
-0,006565
-0,004679
-0,0028
-0,007268
-0,006022
-0,006693
-0,008157
-0,006188
-0,008688
-0,006092
-0,006444
-0,01042
-0,008266
-0,010011
-0,008042
-0,007281
-0,010784
-0,011181
-0,014486
-0,010068
-0,012747
-0,012555
-0,010529
-0,009423
-0,009966
-0,010765
-0,013444
-0,008067
-0,010241
-0,009129
-0,006047
-0,008451
-0,004852
-0,005728
-0,006514
-0,006354
-0,003343
-0,003401
-0,001502
-0,003995
-0,005044
-0,003145
-0,003113
-0,001899
-0,004078
-0,001489
-0,00046
-0,001036
-0,000767
-0,000102
-0,000882
-0,000793
0,001796
0,003554
0,000192
0,00133
-0,002142
-0,000812
-0,002257
-0,004347
-0,00567
-0,001189
-0,00553
-0,002519
-0,00319
-0,002525
-0,000639
0,000588
0,003605
0,0028
0,004788
0,009691
0,009787
0,009263
0,009985
0,00739
0,009033
0,012683
0,012919
0,011852
0,013738
0,012632
0,011309
0,012434
0,009039
0,010484
0,007882
0,005172
0,005268
0,003855
0,002161
0,001157
0,001151
0,000409
0,000396
-0,00108
0,001956
0,000575
0,000121
0,001899
0,001879
0,003842
0,003305
0,002608
0,004315
0,001847
0,001681
0,001758
0,00108
-0,001553
0,000205
-0,002416
-0,002679
-0,003586
-0,004392
-0,002142
-0,000786
-0,00085
-0,003605
-0,003407
-0,002672
-0,001221
-0,003324
0,000326
-0,000837
-0,000978
2,6E-05
-0,000556
-0,004743
-0,004532
-0,003535
-0,006572
-0,004283
-0,003241
-0,005063
-0,004283
-0,004941
-0,005057
-0,004059
-0,003701
-0,003778
-0,004609
-0,00583
-0,002934
-0,005677
-0,005178
-0,004162
-0,005274
-0,007997
-0,00808
-0,004801
-0,006514
